QUEST_LV_0300_20151001_000260	Интегратор защищен тремя барьера камней.{nl}уничтожить барьер камни туда и получить сердечники от них.{nl}
QUEST_LV_0300_20151001_000261	Я заклинание на вас так, что Вы не будете прокляты еще раз.{nl}интегратора движется при глотании мой vitalities так легко. 
QUEST_LV_0300_20151001_000262	Ребята, у кого отложены меня и смеялись надо мной нельзя назвать нашими коллегами.{nl}я получу реванш на них, убивая их. Я заставлю их пожалеть, что они относились ко мне как волшебный источник.
QUEST_LV_0300_20151001_000263	Молодцы. Смерть приходит.
QUEST_LV_0300_20151001_000264	Следующей преградой на пути камень там. {nl}мы должны положить в Великую силу сразу. Как взрыв.{nl}
QUEST_LV_0300_20151001_000265	Ладно.. там был грабитель могил среди тех, кто был принесен в жертву.{nl}я пытался привести себя в смерти с помощью бомбы, но это было бесполезно.
QUEST_LV_0300_20151001_000266	Мы не должны забывать об основных барьера камня.{nl}, чтобы избежать выругался снова, я заценю снова.
QUEST_LV_0300_20151001_000267	Почему я никогда не думал об этом.{nl}может, моя верность превзошел страх одиночества.
QUEST_LV_0300_20151001_000268	Последний барьер камень в глубокий угол должен быть взрывающийся сейчас.{nl}
QUEST_LV_0300_20151001_000269	Как монстры были окаменевшие, их последним вздохом были также затвердевших... бросать тех, против барьера камней.{nl}они будут постепенно свернуть.
QUEST_LV_0300_20151001_000270	Ядро барьер камень состоит из конденсированной духов.{nl}мы сделаем шары, собирая тех, кто хотел взорвать интегратора.
QUEST_LV_0300_20151001_000271	Я вложу последние силы на ядрах барьер камни, которые вы собрали.{nl}вытащить монстров детонаторы с этим и сделать шар.{nl}
QUEST_LV_0300_20151001_000272	Конечно, я дам вам метод, чтобы сделать шар.{nl}шару, что бы взорваться интегратора.{nl}
QUEST_LV_0300_20151001_000273	И, пожалуйста, исполни мое последнее желание.
QUEST_LV_0300_20151001_000274	Я сдавала способ сделать шар с моих силах.{nl}это будет легко сделать шар.
QUEST_LV_0300_20151001_000275	Удалось...{nl}
QUEST_LV_0300_20151001_000276	Do you know the meaning of the name Giltine?{nl}Her name means death. The only thing that I can rely on at the moment.
QUEST_LV_0300_20151001_000277	Я когда-то думал, что мне плевать, как я превратить себя в, если это для демонов давно.{nl}но, только окаменевшие морозы были дуть на меня.{nl}
QUEST_LV_0300_20151001_000278	Он начал получать затвердевает в течение сотен лет.{nl}Мое имя было стерто из всех на уме.{nl}
QUEST_LV_0300_20151001_000279	Даже если она не принесет мне вечный покой, это будет лучше, чем сейчас.{nl}я просто хочу немного отдохнуть...
QUEST_LV_0300_20151001_000280	Смерть идет на меня.{nl}я чувствую себя хорошо.
QUEST_LV_0300_20151001_000281	Да. Вот и все. Отдай его мне.
QUEST_LV_0300_20151001_000282	В keepstakes вы нашли для меня...{nl}там должны быть некоторые детали, которые будут фиксировать детектор на прибрежные крепости.{nl}
QUEST_LV_0300_20151001_000283	Вот оно. {nl}ремонт будет не тяжело.
QUEST_LV_0300_20151001_000284	В царской армии учили, что они должны быть преданным и почетным в королевстве.{nl}и приверженность должной осмотрительности при осуществлении своих обязанностей.
QUEST_LV_0300_20151001_000285	Ты вернулся из долгого пути.{nl}вот эти запчасти, чтобы починить окаменение детектор.
QUEST_LV_0300_20151001_000286	Трудно получить необходимые детали, а сам ремонт будет не тяжело.{nl}вернемся.
QUEST_LV_0300_20151001_000287	Штендер
QUEST_LV_0300_20151001_000288	((Кажется, что-то написано на штендере.))
QUEST_LV_0300_20151001_000289	((Похоже, что некоторые буквы видны, но я не могу ясно их увидеть.))
QUEST_LV_0300_20151001_000290	Уметь читать буквы, вы должны иметь кусок символа.
QUEST_LV_0300_20151001_000291	{nl}Вы можете получить кусочек символом где-то в Галаадом плато.
QUEST_LV_0300_20151001_000292	((Что-то пишется, но не читается.))
QUEST_LV_0300_20151001_000293	((Кажется, что что-то написано, но это не может быть читать в таком состоянии.))
QUEST_LV_0300_20151001_000294	Кольцо, что дала моя мать.{nl}я хочу вернуться домой, где моя мать с этим кольцом...
QUEST_LV_0300_20151001_000295	Наш дом находится во внутреннем крепостном районе...{nl}пожалуйста... я хочу вернуться домой. С кольцом...
QUEST_LV_0300_20151001_000296	Да. Gailus Legwyn мой старый друг...{nl}но даже старый друг не просто взять драгоценный объект и не вернуться.{nl}
QUEST_LV_0300_20151001_000297	Если ее отец мертв, то она должна оплатить долг!{nl}кроме того, я даже не заметила, что девушка по имени Иустина.{nl}
QUEST_LV_0300_20151001_000298	Мне плевать, кто она. Это не имеет значения, покуда она приносит обратно мой объект.{nl}мне плевать, что женщина действительно является его дочерью или нет.
QUEST_LV_0300_20151001_000299	Я не делаю больше никаких сделок.{nl}почему я должен испытывать такой позор??
QUEST_LV_0300_20151001_000300	Я хочу увидеть Джастина...
QUEST_LV_0300_20151001_000301	Я чувствую, что я в возрасте ста лет, когда я имею дело с Pardoners.
QUEST_LV_0300_20151001_000302	Если я могу получить обратно то, что принадлежит мне, я не буду возвращаться в это место.{nl}его дочь-успешная женщина, так что она может заботиться о нем.{nl}Вы лучше не связываться с этими ребятами.
QUEST_LV_0300_20151001_000303	Mesafasla Помощник Командира Гомен
QUEST_LV_0300_20151001_000304	Это место является военно-стратегическим пунктом и к тому же опасно.{nl}Вы лучше быть осторожным.
QUEST_LV_0300_20151001_000305	Трудно поддерживать армию после поставки перестали поступать из нижних земель.{nl}проблема заключается в том, что обстоятельства там более суровые.
QUEST_LV_0300_20151001_000306	Мы лучше сделаем наш долг быстро...{nl}мы просто должны повесить плотные подольше...{nl}
QUEST_LV_0300_20151001_000307	Я не уверен, как вернуться в армию.
QUEST_LV_0300_20151001_000308	Soldier Baskez
QUEST_LV_0300_20151001_000309	Это будет наш конец, если мы спим здесь.{nl}мы лучше двигаться наши тела немного.
QUEST_LV_0300_20151001_000310	Мы замерзнем до смерти, вместо того чтобы умереть от голода.{nl}есть ли лучше варианты??
QUEST_LV_0300_20151001_000311	Большое Вам спасибо, что спас меня в прошлый раз.{nl}я хочу помочь тебе, но я привязан к армии...
QUEST_LV_0300_20151001_000312	Это место слишком холодно.{nl}Вы можете ясно видеть, что я не могу даже двинуться с места с моей шеи.
QUEST_LV_0300_20151001_000313	Military Courier Rochez
QUEST_LV_0300_20151001_000314	У меня есть важная обязанность это сделать, но эти ребята меня замучили.
QUEST_LV_0300_20151001_000315	Mesafasla страдает из-за монстров, хотя это место тоже суровые.
QUEST_LV_0300_20151001_000316	Я смог вернуться в армию из-за тебя. Спасибо.
QUEST_LV_0300_20151001_000317	Я не знаю, почему я вызвался сам быть военным курьером.{nl}мои задачи становятся сложнее с тех пор, как монстры сошли с ума.
QUEST_LV_0300_20151001_000318	Снабжению Ронда
QUEST_LV_0300_20151001_000319	Припасы на исходе, но у нас еще много людей.{nl}Вы знаете, я на самом деле скорее пожелание, чтобы они все убегают.
QUEST_LV_0300_20151001_000320	Мы получаем поставки от охоты монстров поблизости... этого не достаточно, хотя...
QUEST_LV_0300_20151001_000321	Есть немного картошки, которая растет в Skaika маршрута поставок.{nl}не трудно их подобрать...{nl}
QUEST_LV_0300_20151001_000322	Я есмь поставляем только дежурный, так что у меня нет времени, чтобы выбрать те картофелем.{nl}если случайно вы посетите это место и принеси мне картошки, буду признательна.
QUEST_LV_0300_20151001_000323	Мне стыдно, что попросили вы это...{nl}простите, но у меня нет другого выбора.
QUEST_LV_0300_20151001_000324	У меня не будет сил бороться, просто ест мясо.{nl}все знают, что это важно кушать разнообразные блюда.
QUEST_LV_0300_20151001_000325	Так как здесь холоднее, чем в других областях, важно потреблять питательную пищу.{nl}в качестве сотрудника по снабжению, я тяжело каждый раз.
QUEST_LV_0300_20151001_000326	Аутсайдером лучше спуститься с горы.{nl}Вы бы либо заморозить до смерти или голода.
QUEST_LV_0300_20151001_000327	Хотя королевство стало известным, мы все еще солдаты.{nl}это военным округом и если ты посторонний, пожалуйста, оставьте.
QUEST_LV_0300_20151001_000328	Я слышал, что это место использовалось в качестве работного дома.{nl}мы можем найти старые материалы легко, но проблема нехватки продовольствия.
QUEST_LV_0300_20151001_000329	Я беспокоюсь так как количество моих мужчин, кто убегает растет.{nl}наших поставок будет длиться дольше, но я боюсь, что мне может стать только один остался.
QUEST_LV_0300_20151001_000330	Раненых в палатке
QUEST_LV_0300_20151001_000331	Ррр... Мастер...{nl}то страдать-это слишком много для меня..
QUEST_LV_0300_20151001_000332	Мама... я скучаю по тебе... Urgg...
QUEST_LV_0300_20151001_000333	Маг Гораций
QUEST_LV_0300_20151001_000334	Я смогла выжить из-за тебя.{nl}но, если мы не примем такое решение, мы не сможем стоять в течение длительного времени.
QUEST_LV_0300_20151001_000335	Я все еще учусь и практикуюсь, поэтому существует не так много я могу сделать.{nl}мне придется использовать мои знания, которые я получила от прочтения книги.
QUEST_LV_0300_20151001_000336	Солдат Motimer
QUEST_LV_0300_20151001_000337	Если у него не было твердым контролем на хранении в мастерской, мы бы не сильно пострадала.
QUEST_LV_0300_20151001_000338	Они страдают как мы, потому что монстров там??
QUEST_LV_0300_20151001_000339	Где Богиня Zemyna пошел...
QUEST_LV_0300_20151001_000340	Мы зашли так далеко так что это не должно быть неправильно.
QUEST_LV_0300_20151001_000341	Избежать окаменелого морозы
QUEST_LV_0300_20151001_000342	Что мне делать
QUEST_LV_0300_20151001_000343	Спасибо, что спас меня, но я уйду сейчас
QUEST_LV_0300_20151001_000344	Искать другой способ
QUEST_LV_0300_20151001_000345	I can't help you
QUEST_LV_0300_20151001_000346	Я останусь здесь на некоторое время
QUEST_LV_0300_20151001_000347	Я пойду чинить детектор окаменение
QUEST_LV_0300_20151001_000348	Мне нужна Дополнительная подготовка
QUEST_LV_0300_20151001_000349	Детектор начинает активировать!
QUEST_LV_0300_20151001_000350	Деталей не остаться в месте.{nl}мы должны получить какие-то строки из монстров поблизости
QUEST_LV_0300_20151001_000351	То, что будет держать части необходимо
QUEST_LV_0300_20151001_000352	Попросите его направлять духов
QUEST_LV_0300_20151001_000353	Слушай больше
QUEST_LV_0300_20151001_000354	Глядя на каменный барьер
QUEST_LV_0300_20151001_000355	Вы чувствуете, как ваш дух тянет в каменный барьер!{nl}мы должны искать кого-то, кто решит это!
QUEST_LV_0300_20151001_000356	Я не могу помочь демонов
QUEST_LV_0300_20151001_000357	Я вернусь
QUEST_LV_0300_20151001_000358	Я буду думать о нем на некоторое время
QUEST_LV_0300_20151001_000359	Пойду сгоняю за Божественной воды
QUEST_LV_0300_20151001_000360	Я не могу сотрудничать с этим
QUEST_LV_0300_20151001_000361	Для Смерти (1)
QUEST_LV_0300_20151001_000362	Я уничтожу интегратор
QUEST_LV_0300_20151001_000363	Я перестану помогать
QUEST_LV_0300_20151001_000364	Об интегратор
QUEST_LV_0300_20151001_000365	Движения чудовища слышали!{nl}уничтожить барьер камни, избегая атак монстров!
QUEST_LV_0300_20151001_000366	For Death (2)
QUEST_LV_0300_20151001_000367	Я пойду собирать взрывчатки
QUEST_LV_0300_20151001_000368	Освещая взрывных
QUEST_LV_0300_20151001_000369	Барьер камень был разрушен из-за большого взрыва!
QUEST_LV_0300_20151001_000370	For the death(3)
QUEST_LV_0300_20151001_000371	Положив шар
QUEST_LV_0300_20151001_000372	Сказать Прощай
QUEST_LV_0300_20151001_000373	Help
QUEST_LV_0300_20151001_000374	Посмотрите на окаменение детектор у входа в прибрежные крепости
QUEST_LV_0300_20151001_000375	Побег из окаменелого морозы
QUEST_LV_0300_20151001_000376	Как вы пытались смотреть на детектор, окаменевший морозы дуют. Зайти в безопасном месте, избегая окаменевшие морозы!
QUEST_LV_0300_20151001_000377	Вы могли благополучно выбраться из окаменелого морозы из-за Kupole Meile. Поговорите с Kupole Meile.
QUEST_LV_0300_20151001_000378	Для того, чтобы Kupole Meile для руководства духов благополучно из окаменелого морозы, проверьте ВСЕ детекторы, что Вы не были в этом регионе.
QUEST_LV_0300_20151001_000379	Рассказать обстоятельства для Kupole Meile
QUEST_LV_0300_20151001_000380	Вы проверили всех четырех детекторов, кроме детектора на входе. Теперь вернитесь к Kupole Meile и скажи ей об обстоятельствах.
QUEST_LV_0300_20151001_000381	Похоже, что Kupole Meile сможет направлять дух благополучно после ремонта детектора. Поговорите с Kupole Meile снова.
QUEST_LV_0300_20151001_000382	Встретить Солдата Retia
QUEST_LV_0300_20151001_000383	Kupole Meile говорил вам, что царство солдат будет знать большинство, так как они были установлены детекторы. Встретиться Retia в Verkti площади.
QUEST_LV_0300_20151001_000384	Похоже, что Retia уже знает, что детектор на прибрежные крепости уже нарушена. Поговорите с Retia об детектора, не активируя.
QUEST_LV_0300_20151001_000385	Отыскать местонахождение арматуры на прибрежные крепости
QUEST_LV_0300_20151001_000386	Погоня за добровольцев, которые были отправлены к прибрежной крепости. Если выживших нет, то по крайней мере должны собрать их keepstakes. Есть вероятность, что монстры украли их, чтобы лучше охотиться на монстров поблизости.
QUEST_LV_0300_20151001_000387	Передать их солдат, Retia
QUEST_LV_0300_20151001_000388	К сожалению, нет никаких выживших. Вернуться к Retia так как вы собрали все keepstakes.
QUEST_LV_0300_20151001_000389	Retia встретиться и поговорить по поводу ремонта детектора на прибрежные крепости.
QUEST_LV_0300_20151001_000390	Retia встретиться и поговорить по поводу ремонта детектора на прибрежные крепости.
QUEST_LV_0300_20151001_000391	Вернуться к Kupole Meile
QUEST_LV_0300_20151001_000392	Теперь вы готовы исправить детектор. Поговорите с Kupole Meile.
QUEST_LV_0300_20151001_000393	Ремонт детектора на причале
QUEST_LV_0300_20151001_000394	Помогите Kupole Meile для руководства духов безопасно за счет ремонта детектора на причале.
QUEST_LV_0300_20151001_000395	Вы победили всех монстров, которые внезапно пришли. Теперь, вы сможете починить детектор.
QUEST_LV_0300_20151001_000396	Ремонт детектора на Skida Бастион
QUEST_LV_0300_20151001_000397	Пойду чинить детектор на Skida бастиона в порядок для Kupole Meile для руководства духов безопасно.
QUEST_LV_0300_20151001_000398	Собирать ниточки
QUEST_LV_0300_20151001_000399	Для того, чтобы починить детектор, вам будет нужна какая-то строка, которая будет держать части в месте. Получить некоторые строки из монстров.
QUEST_LV_0300_20151001_000400	Вы получили все строки, которые будут использоваться для удержания деталей. Чтобы помочь Kupole Meile, чтобы направлять дух благополучно, ремонта детектора на Skida Бастион.
QUEST_LV_0300_20151001_000401	Посмотрите на подозрительных барьер камень
QUEST_LV_0300_20151001_000402	Похоже, неизвестный барьер камень называешь меня. Мы будем знать, если мы посмотрим на это более внимательно??
QUEST_LV_0300_20151001_000403	Искать кого-то, кто бы полезно
QUEST_LV_0300_20151001_000404	Ваша стамина продолжают снижаться, как будто вы теряете свой дух. Двигаться быстро, чтобы искать кого-то, кто бы решить этот вопрос.
QUEST_LV_0300_20151001_000405	Соединиться с демоном Svitrigaila
QUEST_LV_0300_20151001_000406	Демон Svitrigaila является шепча что-то, что никто не может понять. Вы лучше прислушайтесь к нему.
QUEST_LV_0300_20151001_000407	Собрать некоторые ядовитые растения, что растет на Zinios обследования офиса
QUEST_LV_0300_20151001_000408	Демон Svitrigaila вам сказал, что он снимет проклятье с вас, если вы помочь ему умереть. Получить некоторые ядовитые растения от Zinios обследования офиса.
QUEST_LV_0300_20151001_000409	Сдать ядовитое растение демону, Svitrigaila
QUEST_LV_0300_20151001_000410	Похоже, вы получили все ядовитое растение, которое демон Svitrigaila хотел. Сдать их Svitrigaila.
QUEST_LV_0300_20151001_000411	Беседа с Клириком Мастер о том, как получить кристалл, который нужен Svitrigaila
QUEST_LV_0300_20151001_000412	Возвращение демона Svitrigaila
QUEST_LV_0300_20151001_000413	Священнослужитель мастер сказал вам, что он не может помочь демонов. Очень жаль, но, пожалуйста, скажи это демону, Svitrigaila.
QUEST_LV_0300_20151001_000414	Кажется, что ядовитое растение не эффективна для демона Svitrigaila. Поговорите с ним еще раз.
QUEST_LV_0300_20151001_000415	Демон Svitrigaila хочет умереть с помощью кристалла, поскольку ядовитое растение не эффективна. Встреча с Клириком Мастера и получить Божественную воду.
QUEST_LV_0300_20151001_000416	For Death
QUEST_LV_0300_20151001_000417	Похоже, что демон, Svitrigaila уже знает об этом. Поговорите с ним снова, что он должен делать.
QUEST_LV_0300_20151001_000418	Разрушить каменный барьер на Dvus улица
QUEST_LV_0300_20151001_000419	Демон, Svitrigaila умрет, когда вы уничтожите интегратора через барьер камень. Разрушить каменный барьер, который защищает интегратор и собирать ядра.
QUEST_LV_0300_20151001_000420	Вы собрали ядрах, разрушая барьер камни в Dvus улице. Сдать ядра Svitrigaila.
QUEST_LV_0300_20151001_000421	Разрушить каменный барьер и собрать %ы
QUEST_LV_0300_20151001_000422	Разрушить каменный барьер и собрать ядер
QUEST_LV_0300_20151001_000423	Поговорите с Svitrigaila что вы должны сделать, чтобы уничтожить очередную преграду камня.
QUEST_LV_0300_20151001_000424	Собирать бомбы из окаменелого грабителей могил
QUEST_LV_0300_20151001_000425	Демон Svitrigaila вам сказал, что следующий барьер камень можно уничтожить с помощью бомбы. Собирать бомбы из окаменелого грабителей могил.
QUEST_LV_0300_20151001_000426	Взорвать барьер камень в Bakaleja рынке много.
QUEST_LV_0300_20151001_000427	Кажется, вы были бы в состоянии взорвать барьер камень с помощью этих взрывчатых веществ. Взорвать барьер камня с использованием взрывчатых веществ в Bakaleja рынке много.
QUEST_LV_0300_20151001_000428	Поговорите с Svitrigaila что вы должны сделать, чтобы уничтожить последний барьер камень.
QUEST_LV_0300_20151001_000429	Разрушить каменный барьер на наблюдения дозорная башня
QUEST_LV_0300_20151001_000430	Для того чтобы уничтожить последний барьер камень, Svitrigaila сказал вам, что она нуждается последнего вздоха монстров. Получить последний вздох, превратившийся в камень из окаменевших монстров и бросить его против барьера камень в слежке дозорная башня.
QUEST_LV_0300_20151001_000431	Сдать ядро барьер камень демона Svitrigaila
QUEST_LV_0300_20151001_000432	Ты уничтожил все камни барьер и получила ядер. Сдать ядер барьера камней Svitrigaila.
QUEST_LV_0300_20151001_000433	Ты разрушил барьер и все камни, полученные на ядрах соединиться с демоном Svitrigaila что вы должны делать дальше.
QUEST_LV_0300_20151001_000434	Ремесло шары Svitrigaila
QUEST_LV_0300_20151001_000435	Демон Svitrigaila попросил вас, чтобы создать шары, что бы взорваться интегратора. Получить детонаторы из окаменевших монстров и использовать крафт руководства создавать шары из Svitrigaila.
QUEST_LV_0300_20151001_000436	Уничтожить интегратор на землю рухнул храм
QUEST_LV_0300_20151001_000437	Вы создали шар Svitrigaila. Взять этот ОРБ для интегратора.
QUEST_LV_0300_20151001_000438	Уничтожить интегратор
QUEST_LV_0300_20151001_000439	Вовремя уничтожить интегратор пришел. Берите шар из Svitrigaila и уничтожить интегратора.
QUEST_LV_0300_20151001_000440	Как Svitrigaila кладет шар, монстры, кто чувствовал в себе силы собираются возле него. Победить монстров.
QUEST_LV_0300_20151001_000441	Интегратором была уничтожена. Вернуться к Svitrigaila.
QUEST_LV_0300_20151001_000442	Слушайте последние слова демона Svitrigaila
QUEST_LV_0300_20151001_000443	Сейчас самое время прислушаться к пожеланиям демон Svitrigaila. Прислушайтесь к его словам.
QUEST_LV_0300_20151001_000444	Ты вытащил ядовитое растение!
QUEST_LV_0300_20151001_000445	Собираем последний дышит
QUEST_LV_0300_20151001_000446	Вы получили последнего вздоха!
QUEST_LV_0300_20151016_000447	Перстень был подарен моей маме на Вы. {nl}она сказала мне, чтобы помочь Ruklys и выиграть.{nl}
QUEST_LV_0300_20151016_000448	Although Ruklys has passed away, this long lasting war doesn't look like it's going to end.{nl}He... Where is Eminent?{nl}
QUEST_LV_0300_20151016_000449	Меня не волнует то, что происходит сейчас.{Н}Я хочу вернуться в дом, где моя мама с этим кольцом.
QUEST_LV_0300_20151016_000450	Проверка могилу солдата
QUEST_LV_0300_20151016_000451	Давайте поможем
QUEST_LV_0300_20151016_000452	Отложив кольцо
QUEST_LV_0300_20151016_000453	Проверка могилу солдата
QUEST_LV_0300_20151016_000454	Есть могила солдата, который выглядит очень старым. Взгляните на это.
QUEST_LV_0300_20151016_000455	Победить обиды, которые бросились в
QUEST_LV_0300_20151016_000456	Вдруг дух нападает став монстром. Вы лучше уничтожить его.
QUEST_LV_0300_20151016_000457	Кажется, что дух солдата от обиды является чувство расслабленности. Поговорите с солдатом с обидой.
QUEST_LV_0300_20151016_000458	Дух, кажется, какую-то историю. Соединиться с духом обиды.
QUEST_LV_0300_20151016_000459	Дух от обиды хочет вернуться в дом, где его мать с кольцом. Подойдите к солдату, дом расположен внутри крепостных стен с кольцом.
QUEST_LV_0300_20151022_000460	Этот город... очень грустно.{nl}я веду духов, что напали окаменелого морозы с пожеланиями богинь.
QUEST_LV_0300_20151022_000461	Звук вздохов от духов, которые не могли идти рядом богинь болит мое сердце.
QUEST_LV_0300_20151022_000462	((Кажется, что что-то написано на нем.))
QUEST_LV_0300_20151022_000463	(It seems that (Что-то написано на нем, но Вы не можете видеть его четко.)due to a shadow.){nl}
QUEST_LV_0300_20151022_000464	((Если я могу получить что-то, что светит ярко, я был бы в состоянии прочитать что на ней написано?)?)
QUEST_LV_0300_20151022_000465	(You can see a hole which you can insert something into.){nl}
QUEST_LV_0300_20151022_000466	((Мы будем искать его где-то здесь?)?)
QUEST_LV_0300_20151022_000467	((Что-то написано на нем, но это слишком расплывчато.))
QUEST_LV_0300_20151022_000468	(Something is written on it, but you can't see it clearly.)
QUEST_LV_0300_20151022_000469	Если вы встречаете кого-то, кто имеет отношение к царству, Пожалуйста скажите ему это.{nl}мы по-прежнему усердно работает над свои обязанности.{nl}
QUEST_LV_0300_20151022_000470	Пусть богинь защитить тебя.
QUEST_LV_0300_20151022_000471	Ты грубый, наглый человек.{nl}я потерпел убыток, но как ты не понимаешь этого??
QUEST_LV_0300_20151022_000472	Вы авантюристка и в вас ни стыда, ни совести.{nl}я не знаю, почему Иустина отца есть друг, как он.
QUEST_LV_0300_20151022_000473	Это так повезло, что мы нашли сокровища семьи Юстины.{nl}но, я должен сказать еще, что Извиняющий!
QUEST_LV_0300_20151022_000474	Кто была та девушка в любом случае.
QUEST_LV_0300_20151022_000475	Будьте осторожны. Вскоре, окаменевший морозы бы удар. {nl}но, мы не знаем, когда...{nl}
QUEST_LV_0300_20151022_000476	Это детектор на поставку маршрут работает хорошо??
QUEST_LV_0300_20151022_000477	Мы можем получать некоторую помощь от Retia в Verkti площади.{nl}это трудно для нас, Kupoles, чтобы быть связанными в человеческих делах так что я рассчитываю на вас.
QUEST_LV_0300_20151022_000478	Мы уже давали до одного спасения, и мы ничего не смогли сделать на Medzio Диена.{nl}мы не можем дать больше.
QUEST_LV_0300_20151022_000479	Are you the revelator?{nl}
QUEST_LV_0300_20151022_000480	Это печально. Так грустно.{nl}Вы похожи на меня. Они не могут выбраться из нее, даже если они завязаны.
QUEST_LV_0300_20151022_000481	Не бойтесь.{nl}я не могу причинить вам боль и Вы не можете причинить мне боль.
QUEST_LV_0300_20151022_000482	Ваш друг, Бокор смог бы определить истинную природу этого божественного объекта.{nl}позвольте мне выяснить, что это.
QUEST_LV_0300_20151022_000483	Древо истины секты Карлайл пошел в Мавзолей.{nl}позвольте мне выяснить, что это.
QUEST_LV_0300_20151022_000484	Они высмеивают его, используя имя богинь. Они не должны оскорблять покойных такой.{nl}
QUEST_LV_0300_20151022_000485	Мы хотим найти, что regious тело и наказать их.. {nl}вечный покой покойных-это первое, что мы должны делать.
QUEST_LV_0300_20151022_000486	Margiris находится на пути к могилам Карлайл.{nl}если взять доказательство истины, которые я дал вам Margiris, он признает ваши достижения.
QUEST_LV_0300_20151022_000487	Margiris является одним из величайших лидеров в нашей секте.{nl}он-тот, кто воскресил меня.
QUEST_LV_0300_20151022_000488	Древо истины секты сохранить духи, не имеющие тела и души.{nl}снять грехи Карлайл. {nl}
QUEST_LV_0300_20151022_000489	Документы с его грехи, написанные на ней бы привести свой дух к Божественной воды.
QUEST_LV_0300_20151022_000490	Карлайл также есть дух со многими грехи.{nl}духи без грехов станет единым с божественным воды.
QUEST_LV_0300_20151022_000491	Блин, что это был за взрыв??
QUEST_LV_0300_20151022_000492	Вдруг, звук взрыва был слышен откуда-то, и монстры начали сходить с ума.{nl}эти вещи не были вызваны вы право??
QUEST_LV_0300_20151022_000493	Спасибо вам большое, что помогли мне тогда.{nl}но, аутсайдером не должна попадать в это место.
QUEST_LV_0300_20151022_000494	Мы должны изгнать чужака сразу..{nl}с Delus нуждается в вашей помощи, мы ничего не можем сделать.
QUEST_LV_0300_20151022_000495	Монстры внезапно выбежал Итак, мы потеряли пост и многие наши коллеги пострадали.{nl}это никогда не приходило в голову..
QUEST_LV_0300_20151022_000496	Пока я защищала крепость Земли, эта вещь никогда не приходило в голову.{nl}я был неисследован как элитный, но моя гордость была уязвлена.
QUEST_LV_0300_20151022_000497	Это первый раз, когда я получаю помощь от посторонних.{nl}мы должны выгнать их, но я не знаю, как я могу принять это..
QUEST_LV_0300_20151022_000498	Delus должны иметь какие-то идеи.{nl}Спасибо, что спас меня, но я не знаю, что я должен делать в такого рода ситуациях.
QUEST_LV_0300_20151022_000499	Если я возьму чуть больше остальных, я могу двигаться быстро.{nl}я могу драться даже чуть больше, если я не получу помощи от вас.
QUEST_LV_0300_20151022_000500	Are the guys at the outpost really patrolling?{nl}Letting in an outsider.. I don't need your help.
QUEST_LV_0300_20151022_000501	Я знаю, что вы спасли меня. Тем не менее, аутсайдер-аутсайдер.{nl}я не знаю, что Delus думает, но, пожалуйста, выдвигайтесь.
QUEST_LV_0300_20151022_000502	Если я беру немного больше остальных, эта рана будет в порядке.{nl}я не нуждаюсь в вашей помощи, поэтому, пожалуйста, выходите после окончания задачу которых Delus обратился к вам.
QUEST_LV_0300_20151022_000503	Мы готовы ворваться на позицию противника.{nl}если вы боитесь, вам лучше отступить.
QUEST_LV_0300_20151022_000504	Сейчас самое время, чтобы получить месть на тех парней.{nl}мы будем взимать, как только мы получаем заказ!
QUEST_LV_0300_20151022_000505	Я имела неосторожность из-за внезапного нападения.{nl}я не боюсь этих монстров!
QUEST_LV_0300_20151022_000506	Я не есть какие-либо проблемы, так как я взяла достаточный отдых.{nl}я хочу получить убежище быстро!
QUEST_LV_0300_20151022_000507	Даже без вашей помощи, мы можем получить убежище сами.{nl}я не знаю, что Delus беспокоит.
QUEST_LV_0300_20151022_000508	Если мы начинаем думать о проигрыше, тогда мы проиграем.{nl}мы намерены получить убежище!
QUEST_LV_0300_20151022_000509	Я жду заказы Delus.{nl}теперь настало время, чтобы получить реванш!
QUEST_LV_0300_20151022_000510	Я не собираюсь терять убежище снова.{nl}во имя солдат королевства!
QUEST_LV_0300_20151022_000511	Ты дерешься лучше, чем я ожидал.{nl}я был удивлен немного.
QUEST_LV_0300_20151022_000512	Я чувствую себя хорошо, но я также чувствую себя неловко, поскольку мы получили помощь от чужака.{nl}пожалуйста, оставьте сейчас.
QUEST_LV_0300_20151022_000513	Delus сказал, что он не будет спрашивать почему ты пришел сюда, так что мы не собираемся ничего говорить.{nl}но, так как мы отыскали убежище, пожалуйста, оставьте сейчас.
QUEST_LV_0300_20151022_000514	Сейчас самое начало.{nl}мы не можем быть расслаблены, так как мы не знаем, когда они придут снова.
QUEST_LV_0300_20151022_000515	Посторонним запрещено входить с этого места из-за царского повеления.{nl}мы очень признательны за вашу помощь, но мы ничего не можем сделать.{nl}
QUEST_LV_0300_20151022_000516	Сейчас, тебе лучше пойти к заставе области.{nl}или как долго вы планируете оставаться в крепости из земли??
QUEST_LV_0300_20151022_000517	Это убежище должно было быть восстановлены без вашей помощи.{nl}но, ты хорошо сражался.
QUEST_LV_0300_20151022_000518	Мы не собираемся терять убежище больше.{nl}и не будет никаких экземпляров, которые мы хотели бы получать помощь от чужака, как вы.
QUEST_LV_0300_20151022_000519	Для усиления обороны убежище, я собираюсь сделать рекомендацию Delus.{nl}я не хочу испытывать такие позорит больше.
